hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,0,2016,January,2,4,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,D,5,No Deposit,NULL,NULL,0,Transient,48,0,0,Check-Out,1/11/16
Resort Hotel,0,11,2016,January,2,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,69.2,1,1,Check-Out,1/11/16
Resort Hotel,0,3,2016,January,2,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,52.8,0,0,Check-Out,1/11/16
Resort Hotel,0,0,2016,January,2,7,2,4,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,36,NULL,0,Transient,38,0,0,Check-Out,1/13/16
Resort Hotel,0,1,2016,January,4,22,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,45,0,0,Check-Out,1/24/16
Resort Hotel,0,0,2016,February,6,3,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,39,0,2,Check-Out,2/8/16
Resort Hotel,0,0,2016,February,7,12,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,58,0,0,Check-Out,2/13/16
Resort Hotel,0,0,2016,February,8,20,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,46,1,0,Check-Out,2/21/16
Resort Hotel,0,24,2016,February,9,22,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Check-Out,2/24/16
Resort Hotel,0,24,2016,February,9,22,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Check-Out,2/24/16
Resort Hotel,0,4,2016,March,13,20,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,43,1,0,Check-Out,3/23/16
Resort Hotel,0,6,2016,March,14,28,1,3,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,196,NULL,0,Transient,97.5,1,0,Check-Out,4/1/16
Resort Hotel,0,2,2016,April,15,4,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,87,0,1,Check-Out,4/6/16
Resort Hotel,0,1,2016,April,15,6,0,2,2,0,0,BB,USA,Direct,TA/TO,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,85,0,1,Check-Out,4/8/16
Resort Hotel,0,19,2016,April,15,7,1,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,101,1,0,Check-Out,4/11/16
Resort Hotel,0,26,2016,April,15,9,2,2,3,1,0,BB,USA,Direct,Direct,0,0,0,H,H,3,No Deposit,250,NULL,0,Transient,146.38,1,1,Check-Out,4/13/16
Resort Hotel,0,27,2016,April,16,10,2,2,3,1,0,BB,USA,Direct,Direct,0,0,0,G,H,3,No Deposit,250,NULL,0,Transient,136,1,0,Check-Out,4/14/16
Resort Hotel,0,8,2016,April,16,14,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,96.25,0,0,Check-Out,4/15/16
Resort Hotel,0,79,2016,April,17,22,1,2,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,117,0,0,Check-Out,4/25/16
Resort Hotel,0,79,2016,April,17,22,1,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,102,1,0,Check-Out,4/25/16
Resort Hotel,0,9,2016,April,18,25,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,50.05,0,1,Check-Out,4/27/16
Resort Hotel,0,113,2016,April,18,26,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241,NULL,0,Transient,78.31,0,1,Check-Out,4/28/16
Resort Hotel,0,113,2016,April,18,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,78.31,0,1,Check-Out,4/28/16
Resort Hotel,0,179,2016,April,18,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,52.2,0,1,Check-Out,4/29/16
Resort Hotel,0,179,2016,April,18,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,58.2,1,1,Check-Out,4/29/16
Resort Hotel,0,1,2016,April,18,27,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,91,1,1,Check-Out,4/30/16
Resort Hotel,0,33,2016,April,18,25,1,4,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,37.1,0,0,Check-Out,4/30/16
Resort Hotel,0,0,2016,April,18,30,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,85,0,0,Check-Out,5/1/16
Resort Hotel,0,0,2016,May,19,1,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,115,0,1,Check-Out,5/2/16
Resort Hotel,0,13,2016,May,19,1,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,72,0,0,Check-Out,5/3/16
Resort Hotel,0,67,2016,May,19,6,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,75.83,0,1,Check-Out,5/12/16
Resort Hotel,0,77,2016,May,20,10,0,5,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,34,1,1,Check-Out,5/15/16
Resort Hotel,0,68,2016,May,21,20,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,56,0,0,Check-Out,5/23/16
Resort Hotel,0,129,2016,May,22,22,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,65.7,0,2,Check-Out,5/25/16
Resort Hotel,0,40,2016,May,22,23,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,NULL,0,Transient,111,1,2,Check-Out,5/25/16
Resort Hotel,0,129,2016,May,22,22,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,71.7,1,2,Check-Out,5/25/16
Resort Hotel,0,49,2016,May,22,25,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,360,NULL,0,Transient-Party,105,0,1,Check-Out,5/26/16
Resort Hotel,0,49,2016,May,22,25,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,360,NULL,0,Transient-Party,105,0,1,Check-Out,5/26/16
Resort Hotel,0,39,2016,May,22,28,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,NULL,0,Transient,121,0,1,Check-Out,5/30/16
Resort Hotel,0,5,2016,May,22,28,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,145,0,0,Check-Out,5/30/16
Resort Hotel,0,136,2016,May,23,29,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,68,1,0,Check-Out,5/31/16
Resort Hotel,0,59,2016,May,23,29,2,0,3,0,0,BB,USA,Direct,Direct,0,0,0,G,G,3,No Deposit,250,NULL,0,Transient,145,0,0,Check-Out,5/31/16
Resort Hotel,0,65,2016,May,23,30,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,95,0,0,Check-Out,6/1/16
Resort Hotel,0,1,2016,June,23,2,0,2,1,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,161,1,0,Check-Out,6/4/16
Resort Hotel,0,2,2016,June,23,4,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Group,124,0,0,Check-Out,6/5/16
Resort Hotel,0,34,2016,June,23,2,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,168.33,1,0,Check-Out,6/5/16
Resort Hotel,0,34,2016,June,23,2,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,157,0,0,Check-Out,6/5/16
Resort Hotel,0,129,2016,June,24,5,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,61.6,0,2,Check-Out,6/8/16
Resort Hotel,0,124,2016,June,24,6,1,1,3,0,0,BB,USA,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,135,0,2,Check-Out,6/8/16
Resort Hotel,0,124,2016,June,24,6,1,1,3,0,0,BB,USA,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,135,0,2,Check-Out,6/8/16
Resort Hotel,0,0,2016,June,23,4,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,G,1,No Deposit,242,NULL,0,Transient,120,0,0,Check-Out,6/9/16
Resort Hotel,0,0,2016,June,25,13,1,0,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,NULL,0,Transient,109,0,0,Check-Out,6/14/16
Resort Hotel,0,0,2016,June,25,13,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,159,1,0,Check-Out,6/14/16
Resort Hotel,0,74,2016,June,25,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,241,NULL,0,Transient,149.52,1,1,Check-Out,6/15/16
Resort Hotel,0,56,2016,June,25,13,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242,NULL,0,Transient,164,0,1,Check-Out,6/15/16
Resort Hotel,0,56,2016,June,25,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242,NULL,0,Transient,129,0,1,Check-Out,6/15/16
Resort Hotel,0,160,2016,June,25,13,2,5,2,0,0,HB,USA,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,118.5,0,2,Check-Out,6/20/16
Resort Hotel,0,5,2016,June,26,20,1,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NULL,0,Transient,184.33,1,2,Check-Out,6/23/16
Resort Hotel,0,161,2016,June,25,15,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,116.5,1,3,Check-Out,6/21/16
Resort Hotel,0,57,2016,June,25,17,2,2,2,1,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,121,1,1,Check-Out,6/21/16
Resort Hotel,0,57,2016,June,25,17,2,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,98.75,0,1,Check-Out,6/21/16
Resort Hotel,0,48,2016,June,26,20,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient-Party,189,0,0,Check-Out,6/22/16
Resort Hotel,0,48,2016,June,26,20,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient-Party,201,1,0,Check-Out,6/22/16
Resort Hotel,0,0,2016,June,26,22,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,139,1,0,Check-Out,6/23/16
Resort Hotel,0,8,2016,June,26,23,0,2,2,3,0,BB,USA,Direct,Direct,0,0,0,H,H,0,No Deposit,250,NULL,0,Transient,186,1,0,Check-Out,6/25/16
Resort Hotel,0,3,2016,June,26,25,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,306,NULL,0,Transient,98.4,1,0,Check-Out,6/26/16
Resort Hotel,0,25,2016,June,26,25,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,130.13,0,1,Check-Out,6/27/16
Resort Hotel,0,170,2016,July,27,2,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,242,NULL,0,Transient,107.1,0,2,Check-Out,7/3/16
Resort Hotel,0,170,2016,July,27,2,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,242,NULL,0,Transient,119.1,1,2,Check-Out,7/3/16
Resort Hotel,0,0,2016,July,28,3,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,306,NULL,0,Transient,95.64,1,0,Check-Out,7/4/16
Resort Hotel,0,25,2016,July,28,3,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,1,1,Check-Out,7/4/16
Resort Hotel,0,29,2016,July,28,5,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,150.92,0,1,Check-Out,7/6/16
Resort Hotel,0,8,2016,July,28,5,0,2,3,1,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient-Party,219,0,0,Check-Out,7/7/16
Resort Hotel,0,8,2016,July,28,5,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient-Party,224,0,0,Check-Out,7/7/16
Resort Hotel,0,61,2016,July,28,5,0,2,2,2,0,BB,USA,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,190,0,1,Check-Out,7/7/16
Resort Hotel,0,61,2016,July,28,5,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,192,1,1,Check-Out,7/7/16
Resort Hotel,0,14,2016,July,28,7,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,134.43,1,1,Check-Out,7/9/16
Resort Hotel,0,30,2016,July,28,7,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,241,NULL,0,Transient,146.3,0,1,Check-Out,7/10/16
Resort Hotel,0,0,2016,July,29,13,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,161,0,0,Check-Out,7/14/16
Resort Hotel,0,2,2016,July,29,14,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,161,0,0,Check-Out,7/15/16
Resort Hotel,0,38,2016,July,29,12,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,212,1,1,Check-Out,7/15/16
Resort Hotel,0,0,2016,July,29,15,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,151,0,0,Check-Out,7/16/16
Resort Hotel,0,25,2016,July,29,15,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,155.1,1,0,Check-Out,7/16/16
Resort Hotel,0,22,2016,July,29,14,1,3,2,2,0,BB,USA,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,186.5,0,0,Check-Out,7/18/16
Resort Hotel,0,14,2016,July,30,18,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,36,NULL,0,Transient,167.21,0,0,Check-Out,7/20/16
Resort Hotel,0,97,2016,July,30,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,6,No Deposit,240,NULL,0,Transient,230,0,2,Check-Out,7/22/16
Resort Hotel,0,94,2016,July,30,20,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,160,0,1,Check-Out,7/22/16
Resort Hotel,0,130,2016,July,31,25,1,2,4,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,4,No Deposit,240,NULL,0,Transient,208,0,0,Check-Out,7/28/16
Resort Hotel,0,61,2016,July,31,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,157.85,0,1,Check-Out,7/28/16
Resort Hotel,0,92,2016,July,31,26,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,213.75,0,1,Check-Out,7/30/16
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,USA,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,221,0,1,Check-Out,7/31/16
Resort Hotel,0,38,2016,July,31,28,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,194,0,1,Check-Out,7/30/16
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,USA,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,194,0,1,Check-Out,7/31/16
Resort Hotel,0,0,2016,July,32,31,2,2,2,0,0,BB,USA,Direct,TA/TO,1,0,1,F,F,0,No Deposit,NULL,NULL,0,Transient,237.75,0,1,Check-Out,8/4/16
Resort Hotel,0,7,2016,July,31,29,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,221.1,1,0,Check-Out,7/31/16
Resort Hotel,0,0,2016,July,31,26,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,180,0,0,Check-Out,8/1/16
Resort Hotel,0,27,2016,July,31,29,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,264,0,0,Check-Out,8/2/16
Resort Hotel,0,0,2016,August,32,1,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,306,NULL,0,Transient,102.49,1,0,Check-Out,8/2/16
Resort Hotel,0,113,2016,July,31,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,193.8,0,2,Check-Out,8/2/16
Resort Hotel,0,113,2016,July,31,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,181.8,0,2,Check-Out,8/2/16
Resort Hotel,0,23,2016,August,32,6,2,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,268,1,3,Check-Out,8/10/16
Resort Hotel,0,151,2016,August,33,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,204.5,0,0,Check-Out,8/11/16
Resort Hotel,0,151,2016,August,33,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,132.9,0,2,Check-Out,8/11/16
Resort Hotel,0,22,2016,August,33,12,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,195.58,0,1,Check-Out,8/13/16
Resort Hotel,0,37,2016,August,33,10,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,187.88,0,1,Check-Out,8/13/16
Resort Hotel,0,32,2016,August,33,12,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,254,0,1,Check-Out,8/14/16
Resort Hotel,0,12,2016,August,34,16,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,221,0,0,Check-Out,8/18/16
Resort Hotel,0,0,2016,August,35,23,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,306,NULL,0,Transient,167.09,0,0,Check-Out,8/24/16
Resort Hotel,0,217,2016,August,35,22,1,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,174,1,1,Check-Out,8/25/16
Resort Hotel,0,25,2016,August,35,24,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,311,1,1,Check-Out,8/26/16
Resort Hotel,0,69,2016,August,35,25,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,145.53,0,1,Check-Out,8/27/16
Resort Hotel,0,18,2016,August,35,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Transient,153.37,1,1,Check-Out,8/28/16
Resort Hotel,0,15,2016,August,35,27,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,171.47,1,1,Check-Out,8/29/16
Resort Hotel,0,95,2016,August,36,30,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NULL,0,Transient,195.67,0,0,Check-Out,9/2/16
Resort Hotel,0,219,2016,August,36,29,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,93,1,0,Check-Out,9/2/16
Resort Hotel,0,219,2016,August,36,29,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,81,0,0,Check-Out,9/2/16
Resort Hotel,0,219,2016,August,36,29,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,64.8,0,1,Check-Out,9/2/16
Resort Hotel,0,1,2016,September,36,2,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,161,1,1,Check-Out,9/3/16
Resort Hotel,0,1,2016,September,36,3,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,154,0,1,Check-Out,9/4/16
Resort Hotel,0,16,2016,September,36,2,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,209.1,1,1,Check-Out,9/4/16
Resort Hotel,0,1,2016,September,36,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,164,0,0,Check-Out,9/4/16
Resort Hotel,0,50,2016,August,36,31,1,4,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,239,0,0,Check-Out,9/5/16
Resort Hotel,0,61,2016,September,36,3,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,242,NULL,0,Transient,181,0,1,Check-Out,9/5/16
Resort Hotel,0,237,2016,September,37,4,1,0,3,0,0,BB,USA,Direct,Direct,0,0,0,E,G,1,No Deposit,250,NULL,0,Transient,157,1,2,Check-Out,9/5/16
Resort Hotel,0,211,2016,September,36,3,1,1,2,0,1,BB,USA,Online TA,TA/TO,0,0,0,E,F,2,No Deposit,241,NULL,0,Transient,94.4,0,2,Check-Out,9/5/16
Resort Hotel,0,228,2016,September,36,2,2,2,2,0,0,BB,USA,Direct,Direct,0,0,0,E,F,0,No Deposit,250,NULL,0,Transient,111.75,1,0,Check-Out,9/6/16
Resort Hotel,0,54,2016,September,37,10,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,360,NULL,0,Transient,138.6,0,0,Check-Out,9/11/16
Resort Hotel,0,205,2016,September,37,8,0,3,2,1,0,BB,USA,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,146.1,1,0,Check-Out,9/11/16
Resort Hotel,0,71,2016,September,38,12,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,167,1,1,Check-Out,9/14/16
Resort Hotel,0,10,2016,September,38,13,0,2,2,0,1,BB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,129,0,0,Check-Out,9/15/16
Resort Hotel,0,145,2016,September,38,15,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,131,0,1,Check-Out,9/18/16
Resort Hotel,0,55,2016,September,38,17,2,1,4,0,0,BB,USA,Direct,Direct,0,0,0,H,H,4,No Deposit,250,NULL,0,Transient,205.67,1,0,Check-Out,9/20/16
Resort Hotel,0,35,2016,September,39,18,2,0,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241,NULL,0,Transient,51.94,0,1,Check-Out,9/20/16
Resort Hotel,0,146,2016,September,40,29,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,146,2016,September,40,29,0,1,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,146,2016,September,40,29,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,146,2016,September,40,29,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,146,2016,September,40,29,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,146,2016,September,40,29,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,NULL,360,0,Transient-Party,116.1,0,0,Check-Out,9/30/16
Resort Hotel,0,0,2016,September,40,30,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,136,1,1,Check-Out,10/1/16
Resort Hotel,0,12,2016,October,40,1,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,G,0,No Deposit,250,NULL,0,Transient,146,1,0,Check-Out,10/2/16
Resort Hotel,0,12,2016,October,41,2,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,198,1,0,Check-Out,10/3/16
